Date/heure,moy_Temp[°C],max_Temp[°C],min_Temp[°C],moy_DewPoint[°C],min_DewPoint[°C],moy_SolarRadiation[W/m2],moy_VPD[kPa],min_VPD[kPa],moy_RelativeHumidity[%],max_RelativeHumidity[%],min_RelativeHumidity[%],Somme_Precipitation[mm],moy_WindSpeed[m/s],max_WindSpeed[m/s],max_WindSpeedMax[m/s],moy_WindDirection[deg],dernier_WindDirection[deg],ETP quotidien [mm]
06/09/2019 00:00,26.48,35.7,17.6,12.2,7.3,235,2.21,0.4,46.54,79.98,19.12,0.0,1.0,2.7,7.2,263.5,263.5,4.8
05/09/2019 00:00,23.2,33.19,14.58,15.6,10.5,206,1.21,0.09,67.78,95.79,25.44,0.0,0.5,3.0,6.5,263.5,263.5,3.6
04/09/2019 00:00,25.78,36.25,15.92,11.1,4.7,237,2.17,0.38,44.65,83.01,14.66,0.0,0.7,2.7,5.4,263.5,263.5,4.3
03/09/2019 00:00,26.23,37.81,18.21,11.4,5.6,235,2.23,0.44,44.84,80.91,15.59,0.0,0.8,3.5,9.8,263.5,263.5,4.7
02/09/2019 00:00,26.26,34.06,18.92,15.2,7.8,221,1.77,0.5,53.82,78.26,29.26,0.0,0.7,2.6,5.8,263.5,263.5,4.2
01/09/2019 00:00,25.47,34.83,15.59,13.3,8.6,241,1.9,0.52,49.22,71.36,23.47,0.0,0.9,2.9,6.5,263.5,263.5,4.5
31/08/2019 00:00,26.33,34.08,18.8,12.3,10.8,238,2.12,0.69,44.41,67.91,26.45,0.0,0.6,2.4,5.2,263.5,263.5,4.2
30/08/2019 00:00,28.86,37.82,20.34,12.7,9.1,243,2.68,0.81,40.76,66.85,17.98,0.0,0.8,3.0,5.9,263.5,263.5,4.8
29/08/2019 00:00,27.3,35.58,20.15,10.9,8.7,158,2.41,1.16,37.94,55.57,19.87,0.0,0.6,2.3,6.3,263.5,263.5,3.5
28/08/2019 00:00,25.27,36.59,14.24,9.5,3.9,241,2.31,0.37,43.14,77.08,16.44,0.0,0.5,2.0,4.1,263.5,263.5,4.2
27/08/2019 00:00,21.93,30.97,13.14,12.6,3.9,249,1.28,0.04,62.49,97.59,21.64,0.0,0.6,1.6,4.2,263.5,263.5,4.1
26/08/2019 00:00,21.9,29.82,15.25,15.6,12.1,211,0.91,0.05,70.5,97.37,40.55,0.0,0.8,2.8,5.4,263.5,263.5,3.7
25/08/2019 00:00,26.75,37.41,17.02,10.7,4.6,231,2.42,0.73,40.65,69.54,14.06,0.0,0.7,2.1,4.4,263.5,263.5,4.4
24/08/2019 00:00,30.2,39.64,20.67,8.5,3.9,250,3.42,1.22,28.88,53.42,11.35,0.0,0.8,2.5,5.8,263.5,263.5,5.0
23/08/2019 00:00,30.74,41.93,19.9,11.2,5.1,253,3.48,0.76,36.09,69.54,11.11,0.0,0.8,2.6,6.2,263.5,263.5,5.2
22/08/2019 00:00,28.45,40.22,17.34,13.3,8.8,253,2.68,0.48,45.24,79.18,15.46,0.0,1.1,3.2,5.9,263.5,263.5,5.6
21/08/2019 00:00,23.51,33.24,13.48,10.3,7.2,256,1.85,0.37,47.63,76.9,24.4,0.0,0.6,1.9,4.8,263.5,263.5,4.3
20/08/2019 00:00,22.64,32.56,12.15,12.1,8.9,258,1.51,0.11,57.61,93.36,24.38,0.0,0.6,2.1,5.8,263.5,263.5,4.3
19/08/2019 00:00,23.82,34.34,13.0,11.7,4.4,266,1.76,0.21,51.91,86.66,16.08,0.0,0.7,2.1,4.6,263.5,263.5,4.7
18/08/2019 00:00,25.23,34.32,15.4,14.5,10.6,266,1.71,0.09,56.21,94.79,26.99,0.0,0.8,2.2,5.4,263.5,263.5,4.8
17/08/2019 00:00,27.95,37.79,17.26,13.8,11.6,263,2.44,0.54,45.49,72.82,24.94,0.0,0.6,2.0,4.3,263.5,263.5,4.9
16/08/2019 00:00,26.92,36.94,16.3,13.5,5.5,273,2.24,0.41,48.19,78.03,14.58,0.0,0.7,2.0,5.1,263.5,263.5,5.0
15/08/2019 00:00,26.7,37.08,16.88,13.1,8.2,272,2.21,0.57,46.94,71.1,17.61,0.0,0.8,2.2,5.8,263.5,263.5,5.1
14/08/2019 00:00,26.47,38.25,14.59,11.6,7.9,265,2.4,0.47,43.86,71.5,16.22,0.0,0.7,2.0,3.9,263.5,263.5,5.0
13/08/2019 00:00,24.04,33.54,14.11,8.7,4.5,265,2.06,0.55,41.61,66.56,21.51,0.0,0.6,1.9,4.9,263.5,263.5,4.6
12/08/2019 00:00,22.76,31.59,14.91,9.0,6.2,259,1.74,0.36,45.79,78.79,23.46,0.0,0.7,2.2,5.5,263.5,263.5,4.5
11/08/2019 00:00,23.31,31.32,16.71,12.8,6.9,230,1.44,0.21,56.13,89.36,25.99,0.0,0.8,2.4,4.6,263.5,263.5,4.3
10/08/2019 00:00,25.42,33.57,17.56,15.7,12.9,264,1.58,0.27,58.2,86.3,29.55,0.0,0.9,2.3,4.9,263.5,263.5,4.9
09/08/2019 00:00,24.71,32.45,16.21,13.8,11.3,245,1.64,0.32,54.42,83.42,28.33,0.0,0.8,2.0,5.6,263.5,263.5,4.5
08/08/2019 00:00,26.93,37.7,17.07,13.9,11.2,256,2.21,0.53,48.42,73.15,22.07,0.0,0.6,2.1,5.9,263.5,263.5,4.9
07/08/2019 00:00,26.69,33.81,20.7,13.2,11.1,222,2.07,0.88,45.02,63.7,29.75,0.0,0.7,2.0,6.2,263.5,263.5,4.4
06/08/2019 00:00,26.67,34.1,20.76,15.0,8.3,246,1.87,0.61,50.86,74.98,33.73,0.0,0.9,2.1,4.8,263.5,263.5,4.8
05/08/2019 00:00,24.83,33.58,15.12,13.9,9.2,265,1.69,0.26,53.62,84.83,34.71,0.0,0.7,2.0,4.5,263.5,263.5,4.7
04/08/2019 00:00,23.55,32.63,15.37,14.1,11.5,263,1.43,0.32,58.1,81.94,34.37,0.0,0.6,1.8,4.1,263.5,263.5,4.5
03/08/2019 00:00,23.53,31.97,15.73,12.8,10.4,258,1.52,0.45,53.05,74.55,35.25,0.0,0.7,2.2,4.8,263.5,263.5,4.6
02/08/2019 00:00,24.88,33.09,18.45,17.2,12.7,273,1.29,0.08,66.08,95.84,40.35,0.0,0.8,2.1,5.3,263.5,263.5,4.9
01/08/2019 00:00,25.09,34.19,16.11,16.6,13.6,273,1.42,0.13,62.69,92.71,34.03,0.0,0.8,2.3,5.6,263.5,263.5,5.0
31/07/2019 00:00,24.9,34.41,15.08,11.0,5.8,285,2.01,0.55,44.68,69.62,26.36,0.0,0.6,1.9,4.1,263.5,263.5,5.0
30/07/2019 00:00,22.72,32.5,12.9,12.4,9.1,278,1.47,0.16,56.02,89.4,34.85,0.0,0.7,2.3,5.4,263.5,263.5,4.8
29/07/2019 00:00,22.46,30.98,16.66,14.4,9.2,279,1.15,0.17,64.6,90.8,28.48,0.0,0.7,2.3,4.3,263.5,263.5,4.8
28/07/2019 00:00,20.92,30.35,11.97,13.7,10.4,286,1.03,0.1,66.94,92.93,36.53,0.0,0.8,2.2,5.7,263.5,263.5,4.7
27/07/2019 00:00,21.75,30.69,14.54,11.2,-2.1,290,1.31,0.05,59.06,97.09,12.01,0.0,0.9,2.5,7.3,263.5,263.5,5.0
26/07/2019 00:00,22.78,32.27,15.43,14.8,7.3,257,1.18,0.04,67.18,97.98,22.16,0.0,0.8,2.4,6.1,263.5,263.5,4.7
25/07/2019 00:00,27.05,35.45,18.18,16.8,9.7,278,1.81,0.17,57.86,91.83,28.74,0.0,0.9,2.6,5.2,263.5,263.5,5.4
24/07/2019 00:00,27.61,36.77,17.76,17.7,10.3,277,1.85,0.15,59.09,92.65,29.85,0.0,0.8,2.9,5.3,263.5,263.5,5.3
23/07/2019 00:00,26.47,34.13,18.0,17.8,15.5,278,1.53,0.27,61.03,86.89,39.74,0.0,0.6,2.0,4.6,263.5,263.5,5.0
22/07/2019 00:00,26.82,35.33,18.75,17.7,15.8,273,1.63,0.32,59.93,85.56,37.68,0.0,0.5,1.9,4.7,263.5,263.5,5.0
21/07/2019 00:00,25.13,33.83,18.48,17.6,15.0,282,1.3,0.2,65.54,90.45,40.98,0.0,0.6,2.0,5.0,263.5,263.5,5.0
20/07/2019 00:00,25.33,35.26,16.18,16.7,13.5,287,1.47,0.16,61.99,91.37,35.79,0.0,0.7,2.1,4.4,263.5,263.5,5.2
19/07/2019 00:00,24.42,33.7,15.11,14.7,12.4,266,1.56,0.18,58.83,89.41,32.03,0.0,0.6,2.0,4.7,263.5,263.5,4.7
18/07/2019 00:00,21.05,31.32,10.47,13.0,9.9,293,1.17,0.03,65.91,97.3,31.92,0.0,0.7,2.2,5.3,263.5,263.5,4.8
17/07/2019 00:00,20.57,29.83,15.92,14.6,10.3,240,0.83,0.02,72.86,98.78,30.71,0.0,0.8,2.2,4.5,263.5,263.5,4.3
16/07/2019 00:00,22.59,32.73,13.76,15.1,12.5,288,1.18,0.03,67.2,98.34,34.47,0.0,0.6,2.0,4.8,263.5,263.5,4.9
15/07/2019 00:00,22.83,33.83,12.68,13.9,11.0,308,1.39,0.04,62.52,97.47,28.87,0.0,0.7,2.3,5.4,263.5,263.5,5.3
14/07/2019 00:00,23.44,33.67,14.19,14.5,8.2,294,1.39,0.01,63.97,99.21,21.27,0.0,0.7,2.4,5.5,263.5,263.5,5.1
13/07/2019 00:00,23.38,31.94,15.83,16.5,14.9,276,1.1,0.08,69.02,95.62,41.8,0.0,0.7,2.0,4.9,263.5,263.5,4.8
12/07/2019 00:00,23.19,30.76,19.29,16.4,15.6,215,1.01,0.37,67.43,83.52,43.67,0.0,0.8,2.3,5.1,263.5,263.5,4.1
11/07/2019 00:00,22.65,32.24,13.92,14.8,12.3,276,1.2,0.13,64.75,91.47,37.74,0.0,0.7,1.9,5.1,263.5,263.5,4.8
10/07/2019 00:00,21.0,30.71,11.62,13.1,10.9,304,1.13,0.04,65.3,96.55,35.17,0.0,0.6,2.3,4.4,263.5,263.5,4.9
09/07/2019 00:00,20.32,28.64,12.82,12.7,8.9,314,1.0,0.04,66.73,97.21,30.71,0.0,0.8,2.0,6.1,263.5,263.5,5.0
08/07/2019 00:00,20.29,28.35,14.2,12.9,10.0,301,0.95,0.1,66.39,93.56,33.59,0.0,0.9,2.3,5.3,263.5,263.5,5.0
07/07/2019 00:00,20.74,28.05,15.92,14.0,12.8,219,0.89,0.16,67.94,90.9,41.13,0.0,1.0,2.5,5.0,263.5,263.5,4.1
06/07/2019 00:00,22.36,33.58,14.94,13.8,12.3,261,1.24,0.11,62.49,93.3,29.16,0.0,0.8,2.1,5.0,263.5,263.5,4.9
05/07/2019 00:00,22.66,32.19,12.63,13.1,10.6,294,1.41,0.14,58.86,90.69,32.71,0.0,0.6,1.7,4.0,263.5,263.5,4.9
04/07/2019 00:00,21.38,29.83,14.78,13.0,11.6,312,1.14,0.18,62.72,89.33,33.9,0.0,0.8,2.0,5.3,263.5,263.5,5.2
03/07/2019 00:00,19.28,27.96,12.54,13.0,11.7,251,0.81,0.05,70.83,96.74,38.38,0.0,0.8,2.1,4.4,263.5,263.5,4.2
02/07/2019 00:00,20.49,28.99,15.18,14.6,12.4,255,0.82,0.03,72.57,98.18,40.26,0.0,0.7,1.9,4.3,263.5,263.5,4.3
01/07/2019 00:00,22.06,30.64,15.74,15.7,13.6,295,0.96,0.05,70.89,96.87,37.81,0.0,0.7,1.9,5.8,263.5,263.5,5.0
30/06/2019 00:00,22.26,30.75,16.07,16.2,15.0,280,0.93,0.01,72.23,99.21,43.28,0.0,0.7,1.7,4.6,263.5,263.5,4.8
29/06/2019 00:00,22.73,31.59,13.5,14.9,11.8,306,1.2,0.12,64.71,92.62,40.08,0.0,0.7,2.4,8.6,263.5,263.5,5.1
28/06/2019 00:00,21.4,30.75,11.34,14.1,10.7,308,1.08,0.04,66.48,96.99,40.73,0.0,0.7,2.0,4.2,263.5,263.5,5.0
27/06/2019 00:00,19.95,24.69,15.73,15.9,13.8,122,0.53,0.02,78.82,98.48,60.59,0.0,0.8,2.2,4.1,263.5,263.5,2.4
26/06/2019 00:00,21.18,30.74,12.61,14.9,11.7,283,0.92,0.01,71.39,99.21,38.55,0.0,0.9,3.0,5.3,263.5,263.5,4.8
25/06/2019 00:00,22.22,32.01,12.19,12.9,8.8,308,1.34,0.04,61.44,96.74,25.82,0.0,0.8,2.4,4.6,263.5,263.5,5.2
24/06/2019 00:00,21.46,30.52,11.95,10.6,6.4,311,1.4,0.16,53.85,88.72,30.57,0.0,0.8,2.2,5.6,263.5,263.5,5.1
23/06/2019 00:00,21.18,30.14,11.65,10.6,7.4,313,1.38,0.17,54.74,87.68,30.97,0.0,0.8,2.4,5.5,263.5,263.5,5.1
22/06/2019 00:00,21.52,30.99,11.73,11.5,10.0,313,1.36,0.11,57.7,92.0,32.52,0.0,0.8,2.3,4.7,263.5,263.5,5.1
21/06/2019 00:00,20.0,28.06,14.66,11.8,8.6,292,1.03,0.14,62.47,91.52,32.18,0.0,0.9,2.2,5.0,263.5,263.5,4.9
20/06/2019 00:00,19.88,27.84,13.17,12.6,10.2,313,0.93,0.08,66.99,94.36,34.78,0.0,0.9,2.4,6.3,263.5,263.5,5.0
19/06/2019 00:00,19.64,28.2,9.53,10.1,6.2,314,1.17,0.21,57.62,82.22,29.66,0.0,0.8,2.4,5.6,263.5,263.5,4.9
18/06/2019 00:00,19.39,28.69,10.51,9.5,6.7,310,1.17,0.15,56.72,88.1,31.52,0.0,0.8,2.3,5.7,263.5,263.5,4.9
17/06/2019 00:00,20.42,30.71,8.87,9.5,6.2,319,1.4,0.13,54.23,88.15,29.29,0.0,0.9,2.7,6.0,263.5,263.5,5.3
16/06/2019 00:00,18.82,28.19,9.76,9.2,7.5,308,1.13,0.14,57.76,88.34,30.49,0.0,0.8,2.3,5.3,263.5,263.5,4.9
15/06/2019 00:00,18.09,27.97,7.4,8.0,5.3,321,1.15,0.11,56.36,89.23,29.74,0.0,0.8,2.2,5.0,263.5,263.5,4.9
14/06/2019 00:00,17.49,24.98,12.92,10.1,6.5,263,0.8,0.15,65.24,90.21,38.25,0.0,1.0,2.1,5.3,263.5,263.5,4.3
13/06/2019 00:00,17.89,26.12,10.99,11.9,9.1,286,0.71,0.12,70.79,90.29,43.78,0.2,1.0,3.1,6.7,263.5,263.5,4.5
12/06/2019 00:00,19.48,30.23,7.69,8.8,5.5,309,1.33,0.09,56.04,91.53,24.56,0.0,0.8,2.0,5.1,263.5,263.5,5.0
11/06/2019 00:00,17.24,27.08,6.62,8.4,4.0,322,0.99,0.02,63.19,97.59,22.98,0.0,0.8,2.1,4.8,263.5,263.5,4.8
10/06/2019 00:00,16.57,25.12,7.82,8.5,4.9,308,0.86,0.03,64.39,97.25,30.45,0.0,0.8,2.1,4.3,263.5,263.5,4.6
09/06/2019 00:00,17.75,26.36,9.21,7.8,5.3,322,1.06,0.1,56.31,90.78,26.78,0.0,1.0,2.9,6.8,263.5,263.5,4.9
08/06/2019 00:00,18.94,28.83,8.52,8.9,6.7,319,1.19,0.11,56.21,89.55,31.61,0.0,0.8,2.4,6.0,263.5,263.5,5.0
07/06/2019 00:00,17.26,27.36,6.32,8.1,4.6,320,1.01,0.04,60.46,95.6,26.32,0.0,0.9,2.8,6.8,263.5,263.5,4.8
06/06/2019 00:00,16.44,25.88,6.66,7.3,4.9,319,0.97,0.09,59.4,90.97,30.57,0.0,0.9,2.4,6.3,263.5,263.5,4.7
05/06/2019 00:00,17.54,23.49,11.25,10.4,4.8,253,0.74,0.22,64.77,87.49,43.21,0.0,1.2,2.4,5.1,263.5,263.5,4.0
04/06/2019 00:00,21.19,30.55,11.17,8.3,4.3,315,1.56,0.23,47.59,87.33,22.29,0.0,1.1,2.3,6.3,263.5,263.5,5.4
03/06/2019 00:00,25.34,36.68,13.03,4.8,-3.4,322,2.67,0.62,32.01,58.25,8.51,0.0,0.8,2.4,5.6,263.5,263.5,5.8
02/06/2019 00:00,26.18,36.97,13.91,4.2,-4.7,335,2.86,0.71,29.56,55.4,7.16,0.0,0.7,2.1,6.2,263.5,263.5,5.8
01/06/2019 00:00,26.38,37.39,15.49,4.7,-3.8,333,2.84,0.92,28.53,47.51,7.71,0.0,1.1,2.4,5.7,263.5,263.5,6.4
31/05/2019 00:00,25.78,36.34,15.86,7.2,4.6,324,2.54,0.73,34.78,59.02,14.6,0.0,1.8,2.8,6.6,263.5,263.5,7.3
30/05/2019 00:00,25.25,34.7,17.91,7.4,4.9,324,2.32,1.0,35.01,53.57,16.96,0.0,2.6,4.2,10.8,263.5,263.5,8.0
29/05/2019 00:00,25.09,36.52,11.27,7.9,1.8,326,2.43,0.27,41.17,82.23,12.18,0.0,0.8,1.8,4.5,263.5,263.5,5.7
28/05/2019 00:00,23.07,33.3,12.78,7.6,4.7,327,1.99,0.38,41.82,78.8,18.26,0.0,0.8,2.3,4.9,263.5,263.5,5.6
27/05/2019 00:00,22.45,33.01,9.29,4.1,0.0,328,2.12,0.39,34.5,65.86,13.61,0.0,0.8,2.6,5.1,263.5,263.5,5.4
26/05/2019 00:00,21.88,31.15,12.42,4.6,0.5,329,1.93,0.56,37.0,66.65,15.04,0.0,1.3,2.9,6.5,263.5,263.5,6.0
25/05/2019 00:00,19.4,30.11,7.82,8.2,0.0,323,1.34,0.0,59.2,99.26,16.45,0.0,0.6,2.2,7.1,263.5,263.5,5.0
24/05/2019 00:00,19.24,28.81,9.73,9.5,4.7,301,1.14,0.09,59.43,92.0,24.39,0.0,1.0,2.3,5.4,263.5,263.5,4.9
23/05/2019 00:00,20.65,30.52,8.41,10.3,6.3,318,1.37,0.03,57.7,97.27,23.74,0.0,0.7,2.0,4.4,263.5,263.5,5.0
22/05/2019 00:00,18.74,28.94,7.24,8.9,5.0,309,1.2,0.0,60.53,99.2,24.09,0.0,0.7,2.0,4.4,263.5,263.5,4.7
21/05/2019 00:00,17.86,27.26,8.58,10.0,5.5,318,0.92,0.0,67.24,99.28,26.39,0.0,0.8,2.2,5.8,263.5,263.5,4.7
20/05/2019 00:00,16.62,25.53,7.26,10.2,7.1,308,0.74,0.0,71.47,99.26,33.57,0.0,0.8,2.2,6.3,263.5,263.5,4.4
19/05/2019 00:00,14.52,23.99,4.63,6.3,2.2,300,0.8,0.0,63.63,99.15,31.54,0.0,0.7,2.2,5.1,263.5,263.5,4.1
18/05/2019 00:00,13.97,23.92,5.2,5.9,2.1,300,0.74,0.0,63.9,99.22,30.28,0.0,1.0,2.7,7.1,263.5,263.5,4.3
17/05/2019 00:00,16.4,24.59,9.07,8.7,2.6,297,0.78,0.01,65.52,99.22,25.42,0.0,1.0,2.6,5.0,263.5,263.5,4.5
16/05/2019 00:00,22.78,33.06,11.86,4.6,-3.4,321,2.14,0.35,36.8,79.37,11.11,0.0,1.0,2.2,5.5,263.5,263.5,5.7
15/05/2019 00:00,24.5,34.94,13.15,3.6,-3.2,327,2.5,0.62,29.73,59.82,9.0,0.0,1.0,2.4,4.5,263.5,263.5,5.9
14/05/2019 00:00,24.73,36.88,13.89,3.6,-2.2,318,2.63,0.63,30.04,59.98,9.56,0.0,0.7,2.1,4.8,263.5,263.5,5.6
13/05/2019 00:00,26.42,38.9,13.61,5.2,-2.8,316,2.95,0.54,32.18,65.22,7.71,0.0,0.5,1.7,5.2,263.5,263.5,5.2
12/05/2019 00:00,26.89,37.8,17.61,9.2,-0.1,318,2.62,0.37,39.52,81.98,9.58,0.0,1.0,2.4,5.8,263.5,263.5,6.1
11/05/2019 00:00,22.29,33.31,9.86,13.1,9.7,312,1.45,0.0,63.58,99.28,24.66,0.0,0.6,2.2,4.4,263.5,263.5,5.1
10/05/2019 00:00,19.15,29.07,8.05,12.3,7.9,312,0.96,0.0,70.14,99.31,36.53,0.0,0.8,2.1,5.3,263.5,263.5,4.7
09/05/2019 00:00,17.87,28.4,8.59,10.9,6.9,306,0.89,0.0,70.92,99.33,28.01,0.0,0.7,2.0,4.6,263.5,263.5,4.6
08/05/2019 00:00,17.5,27.73,8.89,11.2,7.7,305,0.79,0.0,72.46,99.31,28.79,0.0,0.8,2.4,4.5,263.5,263.5,4.6
07/05/2019 00:00,18.51,29.3,7.69,11.0,7.5,307,0.98,0.0,68.46,99.31,28.67,0.0,0.6,1.7,3.9,263.5,263.5,4.5
06/05/2019 00:00,16.85,27.77,6.17,10.3,6.0,309,0.81,0.0,71.48,99.29,31.83,0.2,0.6,1.8,4.4,263.5,263.5,4.4
05/05/2019 00:00,17.54,26.77,10.54,11.5,7.1,294,0.75,0.0,74.65,99.34,29.45,0.2,0.6,2.0,4.5,263.5,263.5,4.4
04/05/2019 00:00,16.89,25.2,10.12,13.4,10.0,229,0.44,0.0,83.27,99.34,45.29,0.2,0.5,2.0,4.2,263.5,263.5,3.5
03/05/2019 00:00,17.58,24.69,11.49,14.1,11.3,258,0.45,0.0,82.88,99.34,47.12,0.0,0.6,2.2,5.2,263.5,263.5,3.8
02/05/2019 00:00,18.62,26.64,13.51,12.6,7.5,117,0.69,0.01,70.81,99.24,40.09,0.0,0.5,1.8,4.2,263.5,263.5,2.3
01/05/2019 00:00,19.75,27.99,10.27,9.8,6.0,170,1.17,0.19,55.85,84.77,30.73,0.6,0.8,3.0,6.1,263.5,263.5,3.2
30/04/2019 00:00,20.04,30.75,8.82,8.9,1.1,314,1.4,0.0,58.19,99.23,15.0,0.0,0.6,1.7,4.7,263.5,263.5,4.7
29/04/2019 00:00,22.27,30.33,12.3,9.8,7.2,303,1.6,0.21,48.82,85.14,24.95,0.0,1.1,3.3,7.3,263.5,263.5,5.2
28/04/2019 00:00,21.59,32.42,10.8,9.8,7.8,272,1.55,0.15,51.44,88.09,24.31,0.6,1.1,4.4,9.3,263.5,263.5,5.0
27/04/2019 00:00,17.52,28.08,7.11,9.5,7.0,302,0.99,0.0,65.62,99.27,31.47,0.0,1.0,2.6,5.9,263.5,263.5,4.6
26/04/2019 00:00,15.38,23.27,8.58,10.0,7.9,298,0.58,0.0,73.45,99.23,45.15,0.0,0.6,1.6,3.4,263.5,263.5,4.0
25/04/2019 00:00,13.95,22.39,5.69,10.0,5.5,279,0.42,0.0,81.18,99.3,44.21,0.0,0.9,2.6,4.9,263.5,263.5,3.7
24/04/2019 00:00,11.5,20.38,2.17,6.0,2.0,296,0.5,0.0,74.45,99.3,37.7,0.2,0.7,2.4,4.7,263.5,263.5,3.6
23/04/2019 00:00,10.45,17.05,5.46,9.5,5.3,70,0.07,0.0,94.93,99.3,62.93,7.2,0.9,3.1,9.1,263.5,263.5,1.4
22/04/2019 00:00,12.67,19.0,9.75,10.8,8.1,139,0.17,0.0,90.17,99.28,52.37,2.8,0.9,3.1,6.2,263.5,263.5,2.2
21/04/2019 00:00,11.62,17.53,7.28,9.7,7.1,118,0.16,0.0,89.61,99.3,54.51,3.2,1.0,2.6,5.9,263.5,263.5,1.9
20/04/2019 00:00,11.74,19.97,8.06,9.0,5.8,153,0.24,0.0,86.58,99.27,45.45,5.2,0.6,2.8,5.1,263.5,263.5,2.3
19/04/2019 00:00,11.11,19.7,4.0,7.5,3.8,188,0.31,0.0,81.94,99.28,40.62,0.6,0.8,2.7,7.0,263.5,263.5,2.6
18/04/2019 00:00,13.29,18.81,9.27,9.8,6.0,160,0.31,0.0,81.67,99.28,49.35,1.6,1.1,3.0,7.0,263.5,263.5,2.4
17/04/2019 00:00,16.41,25.13,10.5,9.2,3.8,190,0.73,0.01,65.54,99.25,36.38,0.0,1.0,2.6,7.0,263.5,263.5,3.2
16/04/2019 00:00,18.74,31.77,6.53,8.3,4.8,285,1.34,0.0,59.81,99.23,18.87,0.0,0.6,1.8,4.1,263.5,263.5,4.3
15/04/2019 00:00,18.7,26.42,8.72,6.9,2.8,268,1.23,0.06,49.12,94.57,27.32,0.0,1.3,3.2,7.2,263.5,263.5,4.3
14/04/2019 00:00,17.28,30.24,4.68,5.9,3.5,289,1.31,0.0,56.83,99.23,19.88,0.0,0.6,1.8,4.3,263.5,263.5,4.1
13/04/2019 00:00,13.79,24.38,2.49,5.0,-1.3,292,0.83,0.0,65.13,99.27,19.76,0.0,0.6,1.7,4.2,263.5,263.5,3.8
12/04/2019 00:00,12.31,20.93,4.57,5.3,-2.1,262,0.6,0.0,70.38,99.27,23.12,0.0,0.6,2.0,4.6,263.5,263.5,3.3
11/04/2019 00:00,11.92,20.26,4.59,7.0,4.4,256,0.44,0.0,75.88,99.25,39.43,0.0,0.8,2.1,4.6,263.5,263.5,3.2
10/04/2019 00:00,11.64,18.78,3.77,6.2,3.5,287,0.46,0.0,74.28,99.27,38.06,0.0,0.8,2.1,5.9,263.5,263.5,3.4
09/04/2019 00:00,12.88,19.64,7.29,8.7,5.6,237,0.38,0.0,78.48,99.26,47.01,0.0,0.9,2.5,5.9,263.5,263.5,3.1
08/04/2019 00:00,12.77,20.72,4.78,8.8,4.6,230,0.38,0.0,80.21,99.26,47.15,0.0,0.9,2.8,5.4,263.5,263.5,3.0
07/04/2019 00:00,11.47,19.9,5.05,6.2,2.8,210,0.44,0.0,74.5,99.22,38.1,0.2,0.8,2.5,7.5,263.5,263.5,2.8
06/04/2019 00:00,8.59,14.9,3.01,4.8,2.4,177,0.26,0.0,80.1,99.22,45.05,0.6,1.3,3.1,7.2,263.5,263.5,2.3
05/04/2019 00:00,9.0,16.18,5.23,6.6,3.7,101,0.17,0.0,87.4,99.25,47.16,8.4,1.4,4.6,9.7,263.5,263.5,1.8
04/04/2019 00:00,10.08,13.0,8.26,9.3,7.7,49,0.05,0.0,95.57,99.25,78.78,0.2,1.2,2.5,5.6,263.5,263.5,1.0
03/04/2019 00:00,14.29,24.91,7.0,8.9,4.5,149,0.55,0.0,75.64,99.21,28.08,0.0,0.6,2.5,5.6,263.5,263.5,2.5
02/04/2019 00:00,12.99,21.65,6.92,8.6,6.5,198,0.43,0.0,79.19,99.3,41.66,0.2,0.5,2.2,3.9,263.5,263.5,2.7
01/04/2019 00:00,13.23,21.63,7.66,8.5,4.1,212,0.44,0.0,77.85,99.3,33.87,0.0,0.6,1.8,5.6,263.5,263.5,2.8
31/03/2019 00:00,12.56,16.71,10.35,10.7,7.4,88,0.15,0.01,89.66,99.24,59.44,0.2,0.5,2.5,6.3,263.5,263.5,1.5
30/03/2019 00:00,14.55,22.42,10.26,11.5,8.4,117,0.3,0.01,83.41,99.26,50.72,8.4,1.1,3.6,8.4,263.5,263.5,2.2
29/03/2019 00:00,17.01,24.64,10.78,11.2,5.7,255,0.66,0.0,71.47,99.26,44.78,6.8,1.2,3.8,8.0,263.5,263.5,3.7
28/03/2019 00:00,13.39,22.45,6.49,6.4,5.4,242,0.64,0.06,66.48,93.6,36.55,0.0,2.2,3.6,7.7,263.5,263.5,3.8
27/03/2019 00:00,11.78,16.06,8.57,8.0,4.9,108,0.3,0.0,78.94,99.21,61.76,0.0,1.9,3.2,7.5,263.5,263.5,1.8
26/03/2019 00:00,17.44,26.75,10.74,7.5,0.5,180,1.0,0.11,55.06,91.14,27.86,0.8,0.8,2.8,5.8,263.5,263.5,3.1
25/03/2019 00:00,18.41,27.24,11.08,7.4,2.3,210,1.19,0.23,52.85,82.5,24.81,0.0,1.1,3.9,6.9,263.5,263.5,3.6
24/03/2019 00:00,16.76,24.98,10.18,5.4,-0.2,183,1.04,0.21,50.18,82.41,24.88,0.0,1.0,3.7,7.0,263.5,263.5,3.1
23/03/2019 00:00,14.36,23.47,6.26,4.7,0.2,206,0.86,0.07,57.55,91.94,28.73,0.0,2.3,3.9,7.5,263.5,263.5,3.9
22/03/2019 00:00,12.73,22.04,3.77,3.5,1.4,252,0.76,0.08,57.57,89.01,28.77,0.0,2.3,3.5,8.9,263.5,263.5,4.0
